order_id,customer_id,order_date,order_amount,order_status,product_category
70bd7a8e-54e8-4a80-97c4-f2b2766a6584,230,6/17/2024,204.64,Completed,Clothing
1015249d-bdc5-441d-9e63-57312d4ea220,321,9/25/2024,577.85,Pending,Books
4082c73f-7580-4532-a90c-b44119c5962c,196,9/9/2024,725.17,Pending,Home & Garden
052c92e2-8861-433e-b002-5aee03c455ee,531,5/26/2023,525.8,Cancelled,Clothing
a68095fd-d1d8-44bf-8eb3-dd41cc825257,649,3/18/2023,824.82,Cancelled,Electronics
c3797add-522f-4216-84fe-dedbb313e9b9,71,2/18/2023,670.37,Completed,Clothing
0eb7f9cf-db56-484d-933b-c3b0f073edc5,270,10/13/2023,187.02,Cancelled,Toys
0cef8307-14b8-4f0e-8058-36f80f744089,794,9/26/2023,742.04,Completed,Home & Garden
eaaf55f8-ef26-4c16-acdc-564eea514bb5,587,7/31/2023,919.65,Pending,Electronics
f8d93f74-a412-4c0d-81ff-0d47e0888c8f,49,6/23/2023,740.22,Cancelled,Toys
82acb84c-4174-4397-a116-85826b836a00,836,10/2/2023,287.32,Completed,Home & Garden
de5bb765-bb51-4151-95b3-81ec32de90cd,896,4/16/2024,561.73,Cancelled,Toys
b34fef07-ccf8-4127-b1d5-164bb4e7c641,128,5/25/2023,349.7,Cancelled,Clothing
8ba7b1aa-0216-41d5-b638-fa7c02b80e50,750,10/21/2023,942.71,Completed,Home & Garden
ea88a2c3-d5b0-4887-a5db-87ef9794e44c,301,9/13/2024,67.34,Completed,Clothing
0a586d7b-6d94-4255-8e7c-80d98a4e16f9,120,10/1/2024,310.4,Completed,Electronics
06f0425f-d36d-4c53-8b23-088b2532b9f7,377,1/7/2024,150,Pending,Electronics
b9bb0bc6-81b1-478e-8960-c75728cfcc32,295,4/16/2024,112.45,Completed,Home & Garden
62b56b30-c776-46ac-bb83-721e51473629,593,12/23/2023,853.09,Completed,Toys
a2e034f0-fef0-4e12-9c45-75ee463728ca,668,11/27/2024,144.02,Cancelled,Home & Garden
c8395094-7c97-4db7-8b72-8696e45a17f6,454,2/24/2023,211.94,Cancelled,Books
9f596b5a-1947-4bc8-850f-9e295d7fc933,821,8/11/2023,332.9,Pending,Toys
d9c8fd88-85ea-49ab-9fd1-d593e8f8463d,458,9/7/2024,870.3,Cancelled,Clothing
400a71bb-f15e-41ff-aef0-b58a8431ecbf,843,12/20/2024,752.5,Pending,Electronics
e02377d9-0e91-41bc-9f9f-bc455dfcc524,218,12/30/2024,340.3,Cancelled,Toys
aa1bd758-cd6c-49e7-8da3-91b031c2c8be,765,11/24/2024,551.42,Cancelled,Clothing
67dfe851-6ce3-4169-86e0-30585771071b,65,8/9/2024,134.02,Pending,Electronics
0c45ce73-5aeb-4122-9be9-630e93c30875,766,2/10/2024,677.97,Pending,Home & Garden
171ba92b-622a-40d3-98fe-32c5d45a3535,345,10/26/2024,211.66,Cancelled,Clothing
827ffcc7-2ff7-4256-a2c3-ef860c04cc99,97,9/5/2024,367,Cancelled,Clothing
049f4ac6-e4cc-4dfe-b10e-8b7246890e60,787,2/12/2024,951.02,Cancelled,Home & Garden
384104b9-6d77-403b-b133-c06742287b99,11,3/29/2023,227.12,Cancelled,Books
64cec3d3-b3db-49ce-9e21-d3cbb09ec7b9,293,6/4/2023,575.75,Cancelled,Home & Garden
77be026c-2309-4a1d-8c0f-04651a8172d2,660,2/26/2024,950.79,Cancelled,Electronics
b042f269-df80-486e-ba91-e834f6cc1cf2,303,7/17/2023,16.97,Pending,Books
74c08ea4-109e-4a67-8f29-c087b67b16e9,946,8/28/2023,465.65,Pending,Home & Garden
b1d6db7a-61ad-493d-b55e-7dab0e759e5a,916,6/16/2023,814.97,Pending,Clothing
cee4f018-bba7-41c8-b7df-e22b327bd43c,861,4/9/2024,315.89,Completed,Clothing
47f1554e-ad4c-4f7d-9d3c-9e5bbbc819d3,228,9/9/2023,527.41,Completed,Books
8213025b-0bd3-49e8-97e9-cd23c4323bc5,395,4/16/2023,842.33,Completed,Books
20ca8221-a769-4498-ab27-951493d941f1,638,11/23/2023,433.31,Cancelled,Toys
7fef9387-c198-43c0-b2d9-663bd6648411,559,8/5/2024,358.97,Cancelled,Books
57c2c038-0d9c-43ba-a6ef-ba4df571353a,510,2/1/2024,775.72,Cancelled,Clothing
c73450e2-8b85-48fd-9629-cb092357482e,730,4/10/2024,346.65,Pending,Books
6cfcf52a-7109-4700-8d8d-80d5fa55fcbd,372,3/20/2024,664.1,Cancelled,Electronics
3425e94d-28ac-4053-a302-393c6bffefac,841,12/10/2024,133.88,Cancelled,Toys
53b99063-4f67-4ed1-857a-106a6f96fa29,345,5/17/2024,393.72,Pending,Toys
b430c4ec-9e7b-4047-b54d-74fb1a8369e9,933,5/27/2023,430.34,Completed,Home & Garden
dcb1de62-85c2-4cee-8c94-e14d70bc0eab,814,6/7/2024,679.59,Pending,Clothing
214d56eb-c464-496f-aff2-02738989a7cc,542,2/2/2024,681.37,Pending,Toys
40c21c22-506e-40da-b3ba-c909befa1f1d,455,8/9/2023,65.32,Cancelled,Home & Garden
c8ab43a2-c71e-459f-b2d9-42c5e0cb316b,990,8/27/2024,995.03,Pending,Books
15239785-7544-4dc0-97ac-9df6ace0a486,257,11/16/2023,932.53,Cancelled,Books
2071faf3-1937-423d-9088-c7973b541ff8,156,10/28/2024,780,Pending,Books
08628081-a4d4-4002-b693-5fdea09cee44,758,5/30/2024,71.56,Pending,Clothing
45fe2f77-7ec0-4549-919a-cd206b028609,747,4/27/2023,710.44,Completed,Electronics
27134c60-0aa0-4b80-8cb6-5a7de934491b,307,5/4/2023,293.28,Pending,Toys
ffb16dab-23b6-4c31-916e-56a0c01fcf30,295,2/18/2024,256.46,Completed,Clothing
70f272d6-0bbb-4a41-b033-87335ea30b1c,941,12/31/2024,788.94,Completed,Home & Garden
4d9a9490-ddaa-49f8-85e6-bbb7b0fcafa8,735,4/9/2024,134.83,Cancelled,Toys
dd745667-9ed6-4fd6-bdaf-97d65ed6f775,948,12/5/2024,235.05,Cancelled,Home & Garden
31d78c48-f1c3-4ad2-ba8c-4fdfc2beb69e,10,1/7/2024,107.56,Pending,Electronics
430ca1da-e719-4920-8ce3-f99197a6499b,964,5/23/2023,668.37,Completed,Toys
6c382ac9-0197-44d5-82cd-0a341b44f3e3,320,7/31/2023,611.97,Completed,Toys
a1f368cb-4af5-4e27-9bc1-2a4527924328,419,6/30/2024,890.98,Pending,Books
3d272f44-9bdc-47f6-b624-0c888e7a5670,956,8/17/2024,753.9,Pending,Clothing
a5d36fe9-c450-4b1f-b33c-da02f53462a3,258,9/29/2024,221.26,Pending,Home & Garden
05d80e8f-6bbe-419a-ad17-3ebdcf74bb13,386,2/14/2024,29.01,Pending,Clothing
6fd3beda-f70f-48e0-a3b1-cd9201d12d36,469,6/2/2024,734.91,Completed,Toys
b0900422-fe66-4173-ba2b-e89acd2aa64b,953,7/19/2024,761.59,Cancelled,Home & Garden
24060c8d-71c6-4ded-82ae-7d2cbac78086,226,10/22/2024,102.97,Pending,Clothing
1739f465-08f3-43f2-a395-bf6aa9028b0a,299,10/26/2023,990.94,Cancelled,Home & Garden
cddfcbc7-81a4-490f-a8e3-6f5d087b91e8,519,12/9/2024,148.89,Cancelled,Electronics
0405913e-1f82-40b3-bb88-0b35c932f843,477,12/30/2023,121.95,Completed,Electronics
2cd98e16-0d0f-4d29-a55e-55bf770e6b27,28,5/23/2023,675.33,Cancelled,Home & Garden
6581e9dc-abae-4f98-8364-b37af8825cbd,275,12/31/2023,658.41,Pending,Clothing
cb76ee7d-6194-4c1c-9d1d-d03e1034474a,194,6/6/2023,937.78,Cancelled,Clothing
239b04b5-2002-4d6b-9949-e24299c8ab45,928,4/30/2023,963.43,Cancelled,Toys
52bab458-1e9e-4b1b-8ee0-1a808eaf7716,203,1/23/2024,509.2,Cancelled,Home & Garden
9c35025f-4958-4e98-b050-13adb2ef02d8,531,7/19/2023,415.5,Completed,Clothing
6a4b79a4-0e7a-4b9d-9f97-022fdc8746c9,113,8/14/2024,365.52,Completed,Books
2e6e680d-c321-4b56-9bf9-be89fadf312c,277,3/4/2024,551.15,Completed,Toys
00bee1b4-72d8-49e5-8aff-1e64e47ef925,43,5/6/2024,377.49,Pending,Books
7ae210fa-af41-46b4-b86f-febb30601d84,499,5/24/2023,296.13,Completed,Clothing
aede38de-d1ec-4ed7-a374-8a8c3c49fbb4,80,11/28/2023,811.24,Completed,Electronics
8c665628-8ba5-4a5e-96d5-841720e7ad42,584,12/20/2024,560.63,Cancelled,Home & Garden
b28d0395-7bd5-449c-a780-7bfed690205e,528,4/18/2023,825.73,Pending,Books
a0721552-9414-49b4-9adb-24ce85ec6934,149,4/4/2024,385.02,Pending,Home & Garden
20ff7236-469e-4429-84d4-849317803f34,73,9/18/2023,600.19,Completed,Toys
598929fd-c99f-4f23-9ca1-9eed6181475e,55,9/6/2023,524.9,Cancelled,Toys
2a41e883-73c2-4cb4-b1d0-288f17bb3ff7,513,8/1/2024,749.83,Completed,Clothing
b885f3c6-e9fd-4462-adb0-c58fea6c5d64,644,2/5/2024,518.39,Completed,Toys
59ceae9c-ba0d-41f0-a4dc-866a83df9c1b,852,4/11/2023,977.06,Cancelled,Toys
8c92de02-1840-4856-b996-525f969fd384,210,4/30/2023,286.27,Cancelled,Electronics
a293f27b-754f-4578-8bfd-832d0fdb5bed,630,8/28/2023,813.28,Cancelled,Home & Garden
d7978a32-5f5a-4169-8158-e2fd95f8c9cf,521,1/2/2024,332.34,Pending,Home & Garden
d8798552-86c4-4780-823e-c07abd0927b9,377,3/5/2024,225.13,Completed,Electronics
a043b886-7b73-45d1-ad8b-54caba6d32ea,468,3/20/2023,237.44,Pending,Books
32540c0f-af5c-4d74-985c-8c6f4320ff9f,354,12/6/2024,870.83,Pending,Toys
17e68adf-f231-4942-8870-636eab9f958f,545,1/6/2023,659.73,Completed,Toys
688ef745-659f-4b65-9b67-ddf714955ba0,436,4/18/2023,541.49,Cancelled,Toys
c3beaeba-7ee4-4a70-af5a-1ed06e954e5e,566,11/2/2024,837.35,Cancelled,Home & Garden
c91bc74b-063d-472a-b877-489662d7edd2,87,6/26/2023,632.84,Cancelled,Toys
b559d992-e0b4-45e8-90d6-175b8569d292,260,12/31/2024,793.8,Pending,Books
e2d739a8-9c63-4c85-85e9-1b2344304dea,242,8/31/2024,379.31,Cancelled,Electronics
e805b529-ce61-436e-b4b3-279f3bf450fa,862,10/16/2023,606.83,Pending,Clothing
4e864cb5-0d9c-47db-9d26-42703dffae2f,681,8/26/2023,319.03,Cancelled,Books
424b9362-5c76-49f6-b0a3-7aa2245a87b2,671,8/25/2024,147.59,Completed,Toys
44205198-92c0-4a49-a819-dd66e25507fb,499,10/31/2024,834.76,Cancelled,Home & Garden
5ebb383c-fdde-46f0-990b-de8f44cefa25,159,6/15/2024,682.18,Pending,Home & Garden
b74f4d92-dc5f-4372-a538-c7cf57279dca,833,4/2/2023,354.33,Completed,Clothing
383e85b6-0834-4f7c-a4a3-9d3bd2c43157,410,12/23/2024,793.96,Completed,Home & Garden
438ea133-c3bd-46a5-b37f-ca21e28f9b4f,366,11/2/2024,409.52,Completed,Electronics
83fdd478-5985-4c9e-8788-bcf370173e88,499,12/7/2023,810.97,Cancelled,Clothing
70e8f1d4-f7b5-481e-a062-1838564c0627,957,6/6/2024,79.97,Cancelled,Electronics
2fe99f23-13c0-45ca-9d02-f8a44938e94f,582,5/23/2024,759.07,Cancelled,Toys
29eb89bc-db39-4c5e-8f96-7bb9b3c9cdfc,601,2/29/2024,494.07,Completed,Toys
2088f58e-58f8-4f4a-8d7c-e35c16afac9e,278,2/3/2024,750.5,Completed,Books
08c9e630-5d26-4d16-9347-9b842181fe5a,270,6/22/2024,254.14,Pending,Toys
0487218f-5e76-4f47-a9b4-d6ee4d0d075d,206,7/12/2023,381.78,Cancelled,Books
4fb54ee7-6fa8-47bc-880b-7b3d9b28246b,98,1/25/2024,968.5,Completed,Books
0184ff35-aadf-4bcb-83d0-794455d26962,761,9/2/2023,633.53,Completed,Electronics
ce56f8b5-f7e0-48c6-996c-b5d598598380,743,1/25/2023,284.07,Pending,Toys
6591af07-d6f0-4a4d-8b17-af2f2a0024bc,998,11/14/2024,259.09,Completed,Electronics
3b998d93-3199-41be-bb4d-e073be3cdcec,367,4/23/2023,779.46,Cancelled,Electronics
d3d1e580-c4e1-4d16-8ac3-c78606b0ba4d,635,2/21/2023,321.31,Pending,Clothing
74c35987-dba4-4314-a844-8e4f6088960b,400,1/29/2023,350.63,Cancelled,Home & Garden
b0adae89-fd47-4424-9392-6281351b9de5,533,6/5/2023,340.08,Cancelled,Electronics
f01540e6-e1d3-4e29-ac4a-7298c03344ac,635,1/18/2024,519.16,Pending,Home & Garden
ba7d41e2-cd81-4aeb-bf70-0dd4fb98a1f4,908,3/22/2023,606.25,Cancelled,Books
edc066c8-60ad-4137-8443-59d334cb782e,225,9/29/2023,193.3,Pending,Toys
37a7c5ef-7b9a-4a19-9429-3f76af5bf026,647,2/28/2023,164.8,Cancelled,Home & Garden
dc0d73ee-455c-47ae-8ff5-af8849de87b3,194,10/12/2024,831.06,Completed,Home & Garden
f3644ec3-21d7-4453-98e7-7270432dfc97,689,1/11/2024,781.4,Pending,Home & Garden
86983e2e-2d09-4e05-8f9f-089542b5ddc4,757,12/23/2024,548.62,Cancelled,Books
9392a325-d258-493f-8168-c1a6633d1351,925,12/28/2024,576.63,Cancelled,Home & Garden
f195c329-6941-46c6-8da6-54536b0aa953,749,7/1/2024,363.98,Cancelled,Toys
8d8a7d28-3770-4bd2-a964-fc521debdb46,84,10/9/2024,837.34,Cancelled,Electronics
5ef5153e-a95d-463b-8262-755fd6c6b06c,309,12/29/2023,824.23,Completed,Electronics
2814365c-fba8-4a56-bda7-193683fa5906,789,7/29/2024,26.58,Completed,Electronics
7918784c-a9f3-43dc-919f-3cab4b73e2f9,695,11/21/2024,359.48,Pending,Books
2899eedf-7a0f-4c4f-bd6b-baccbc5379a1,409,4/17/2024,550.98,Cancelled,Home & Garden
63c01b06-e150-419e-bd07-f4e807aff2cb,62,12/30/2023,759.4,Completed,Toys
481b4749-dae2-4828-a61f-94d409a59775,670,4/1/2024,684.39,Pending,Clothing
54ebcc59-bed7-4a68-92da-035a6ec27317,500,7/26/2024,463.58,Cancelled,Electronics
756dcdad-7ed4-48a6-9191-f02a869a78b1,805,7/23/2023,492.26,Cancelled,Clothing
24de963c-fbac-41a1-be83-c2a55c94ee70,830,4/30/2023,856.19,Pending,Home & Garden
301d2ffe-fa35-4df8-b141-c61158d0109e,86,10/13/2023,916.35,Completed,Toys
5b7cbaf2-ea61-4051-ab53-706ab9f83b17,692,3/4/2024,101.45,Pending,Books
395dcfba-d558-4836-8a9e-0b8a377a775e,832,11/9/2023,807.17,Pending,Home & Garden
90d07910-8906-4d7b-9568-a25c1c471edb,145,8/13/2024,374.12,Completed,Electronics
a3bbf9a6-081f-436a-81d5-37dd4c9013f7,123,11/5/2023,774.41,Pending,Electronics
10c3e5ab-d0df-487d-b05f-f0dcdb1bc5fa,426,3/9/2023,504.73,Completed,Toys
10812e25-538c-4138-b75d-14be0905c69f,984,8/7/2024,67.9,Pending,Home & Garden
49c8f516-3cb1-45f3-8298-d21126e93c27,496,12/25/2024,165.99,Cancelled,Home & Garden
f478228d-706d-438f-b348-81a5c788bb57,846,10/1/2024,777.69,Pending,Home & Garden
876dad74-8ee9-48a3-88d0-e124296de2a0,143,5/5/2024,389.46,Cancelled,Toys
5491e359-6dc4-4526-830c-af55bc28af72,489,6/20/2024,963.17,Completed,Home & Garden
528b05f3-e677-410d-9ec4-98512d75c8a9,311,11/7/2024,182.2,Completed,Electronics
d82f6639-c9ea-44bc-9389-0d88f6cc0592,343,6/15/2023,731.37,Completed,Electronics
8f8f4b5b-5202-4709-bc56-7e8c9299abe8,881,8/8/2023,524.34,Pending,Home & Garden
80c56572-0437-4860-a723-f664405b79c5,504,6/3/2023,302.77,Completed,Books
1e8d485a-97cb-41cd-b45f-b2214a5213b9,116,6/26/2024,176.53,Pending,Home & Garden
a78abc76-6de8-4fda-9e78-3ff64ab9216f,607,7/5/2023,187.94,Completed,Electronics
0f542f01-cb1e-4274-bcb7-d560e2f4a8cf,826,10/21/2024,227.14,Pending,Clothing
68e74512-79ed-4434-b9d5-b15cdfdfee74,131,3/1/2024,458.33,Pending,Clothing
6a3423f8-ce37-489f-8df4-9fd2fed88908,488,6/1/2023,858.44,Cancelled,Books
910d27c3-af94-4124-8811-7902ea306b11,214,10/23/2024,161.46,Completed,Home & Garden
c8544bf1-6df1-474a-92ad-a7b88537d00d,87,9/8/2023,605.77,Pending,Toys
72ee13ca-8f3e-465a-89fb-3cd659d6f70f,113,12/18/2023,591.52,Pending,Electronics
84e679e6-0e4b-4bfc-9835-ed0fdbb822c4,532,12/13/2023,246.05,Completed,Electronics
8cfd3a97-e88a-46d2-893d-08f17940f3c9,379,1/13/2024,482.47,Cancelled,Clothing
b1813ada-9541-4460-a19b-e074134ad54e,584,8/11/2023,957.61,Pending,Books
0b3753cd-e136-4163-a832-d41fe7c08f59,407,5/5/2024,158.6,Pending,Home & Garden
0a97d122-fbd8-4f2c-8081-6e18a2d36a2b,887,1/4/2023,42.6,Cancelled,Books
3bdf43e0-9931-43bd-90f8-f4294fe885de,505,10/29/2023,911.29,Pending,Electronics
dcdc0119-4de7-4016-af99-4a7a16e0dd26,870,9/14/2024,417.96,Cancelled,Toys
52525f01-509c-4fa8-944f-cfa27f66195e,888,7/9/2024,148.2,Completed,Home & Garden
567bbed9-1b39-4964-aca9-7f6d6ecb2e33,390,9/6/2023,18.95,Pending,Clothing
b380f2c1-6201-4c4a-a7ff-246c539b146f,700,6/5/2023,858.82,Completed,Clothing
e2eb4cff-09cb-409e-af0a-8ad966246267,632,6/10/2023,686.06,Completed,Clothing
8e7f4408-ce84-4531-ab13-28bf29d5172b,234,6/24/2024,164.6,Pending,Clothing
8547d14e-5692-4e18-8910-ab351a82cf88,931,6/17/2023,424.07,Completed,Toys
62dc2fa9-f8df-4c26-81b4-c938f2244062,148,3/16/2024,670.8,Pending,Books
2e0fffb5-0cc1-4c70-90cc-8edb17ab4ed5,304,11/28/2023,666.31,Pending,Clothing
f7826e64-a401-4974-a09e-c34d9c7a1241,332,1/29/2024,673.25,Completed,Home & Garden
443e5e8c-8e0d-46b3-93a2-951a69d592fd,636,7/9/2024,884.17,Completed,Home & Garden
359b6999-d329-48e3-8d64-cd84e3062bad,409,7/3/2023,670.07,Completed,Toys
36d90075-c17d-4b0b-b5d9-b920bd65c3de,543,12/16/2024,397.16,Pending,Home & Garden
6b90430f-f160-4ef2-95ed-fba640ff24da,819,9/3/2023,836.05,Pending,Home & Garden
8ca8805c-c79b-4e23-8352-3b35888b579d,586,11/12/2023,293.07,Cancelled,Clothing
95a63af9-37b3-496a-b38c-a8cf72b200f1,143,3/16/2024,89.73,Pending,Clothing
0e3a8a44-9466-41d4-852f-ceaac751fd92,466,4/26/2024,439.96,Pending,Books
463b80b5-761e-48d6-aa1a-51a97099d31f,409,6/14/2023,810.3,Cancelled,Electronics
37628898-02a5-446e-a37f-f85adb3cf160,375,11/12/2023,614.25,Cancelled,Clothing
212e9dfa-74a9-44a3-848a-ba8d212b2d96,284,3/21/2024,341.01,Pending,Electronics
253b81d2-9714-49f0-8919-bdb3baf2991a,8,4/16/2023,80.34,Cancelled,Home & Garden
e8f03b60-28ec-43d6-b418-b3c47408eceb,14,9/1/2023,537.53,Completed,Home & Garden
2791cf55-9960-4c2b-a950-7b76b34b2083,984,10/29/2023,706.03,Completed,Books
d9b1e5fb-311f-4117-97ac-b28bf05abaa3,154,8/22/2024,916.52,Pending,Books
53f44684-8100-4161-a7eb-e0bccc7756fc,162,6/13/2023,945.54,Completed,Books
ef28672e-9c50-4f36-9873-0f7008d3d2c5,267,12/19/2023,185.88,Cancelled,Clothing
19fb199e-3e25-4683-9842-5f5450b41a04,106,12/1/2023,609.42,Pending,Electronics
7350d24b-e13b-4b71-9bbd-025e2764d53d,435,9/27/2024,119.16,Pending,Home & Garden
14e55376-8143-4ee0-b218-6fd88a266271,165,7/2/2024,206,Cancelled,Toys
99c60a2d-b640-47c9-9e19-1d95321caa51,372,3/25/2023,521.93,Completed,Books
54772f79-059a-467f-9230-4a17f99b6b80,571,12/18/2023,593.21,Pending,Home & Garden
cdd9e6ac-6cbb-4425-9bbf-177b69186f62,455,12/14/2023,595.71,Pending,Home & Garden
c3efdc6f-8863-4839-ae07-90e15154c658,343,10/8/2024,121.55,Cancelled,Home & Garden
9294242a-7022-496b-b8aa-415349986127,346,7/4/2023,669.93,Cancelled,Clothing
c0b2f629-06ca-4d7e-bef9-0323ec8ff2d0,624,7/21/2024,976.6,Completed,Toys
a2447677-f321-4f12-9742-392a42a4ea26,139,12/10/2024,571.12,Completed,Home & Garden
8b651894-e39b-4777-ab77-31ece5926ccd,967,3/29/2024,121.41,Pending,Home & Garden
1e17adee-c332-44d0-9e96-8208d6c20fce,795,9/29/2024,987.75,Completed,Clothing
e42ba2b0-cee2-4725-a83c-22b48a9c4343,734,7/28/2023,729.83,Pending,Books
466c0749-ff8c-41a5-be8c-53e002710e6b,460,1/2/2023,903.99,Cancelled,Toys
c8b2450d-d952-4196-8da2-c2c97d47054c,93,5/30/2023,295.62,Pending,Clothing
8ef0aa31-1ff2-400e-b89e-3ff87a22b62d,469,10/5/2024,706.69,Cancelled,Toys
1b2e8b49-8ea9-4b3e-8149-9aadcc9755d4,409,9/19/2024,470.22,Pending,Books
59dbcc54-8d27-45ca-bd1a-43860d936738,504,11/6/2024,109.93,Cancelled,Clothing
3d1d2e6f-7183-4457-b6a0-6414436de837,122,5/8/2023,204.53,Cancelled,Books
c46988eb-8e4c-42d3-b4cf-fda9ae3953ff,816,9/10/2023,964.7,Cancelled,Clothing
dba5879d-5e1c-49a2-86aa-dae5efdb054d,34,7/31/2024,604.21,Pending,Toys
706ccc3b-75d6-490e-a140-3687659d4f5a,503,1/15/2023,738.25,Cancelled,Home & Garden
0db30e62-2d00-4773-b5e5-71d1e65ca028,570,3/28/2024,349.44,Pending,Books
ca70c897-b361-45b5-90db-183d3f70eac4,969,1/23/2024,611.06,Completed,Books
492e4392-4273-4b29-a975-5c92653d219b,577,7/4/2024,302.42,Pending,Clothing
eeacfdd7-0693-41b9-ae0f-a61ddda50abe,79,1/10/2023,226.61,Pending,Clothing
5ca27b16-434c-432f-b05e-e7aa82ea5ebd,309,8/26/2024,476.64,Cancelled,Clothing
676d95de-180f-4bef-8f5a-5640771ac3cc,735,12/3/2024,133.94,Completed,Clothing
4171f54e-d4b6-45c7-aa24-2127cb26673d,29,4/11/2024,377.54,Completed,Electronics
76b353ea-8d11-45be-b764-111b17e2216d,51,11/16/2024,966.6,Cancelled,Electronics
a443ec12-3335-4db4-b935-890372b0d1a2,796,9/5/2024,120.96,Cancelled,Electronics
09239ef7-8bcf-4666-9608-53ce89874cb1,887,12/23/2024,507.35,Pending,Clothing
323ee2ba-d86a-4bd1-894a-d7239fb61d78,850,4/16/2023,814.13,Completed,Home & Garden
ef4202df-fd87-43a4-80aa-8fb8e7877bee,466,5/3/2024,859.46,Pending,Electronics
5e913ad7-22aa-4ddb-bf2b-d491a81b92d3,891,3/7/2024,188.51,Pending,Toys
af5aa867-d98c-465d-a46f-eafb72316a34,853,8/30/2023,895.05,Cancelled,Electronics
064d56ae-7ca9-498d-90e2-5b974910c9e3,678,7/8/2023,738.99,Pending,Clothing
8c64e750-0390-4d76-a732-cff5691b41f3,280,5/18/2024,776.41,Cancelled,Toys
a82e63f0-4850-416a-8893-ff48b4752d5f,609,10/12/2023,999.99,Cancelled,Books
17eea7aa-e781-4583-976a-83fb908dc2e5,508,8/1/2024,602.55,Cancelled,Clothing
0d018235-bbd7-48a1-b4e6-a0d0459a7bc7,18,6/4/2024,548.36,Pending,Books
6458e910-70b9-4eee-944f-84a7768e36cd,420,10/26/2024,875.38,Pending,Electronics
b968b1ae-c427-4cfa-a58d-ba1a25b5260d,661,10/12/2023,556.15,Cancelled,Clothing
3191f6da-27fc-43b7-a764-dd20ec2158d1,313,2/18/2024,905.33,Cancelled,Clothing
75da00ae-e745-43d8-aac0-87e990798235,974,3/31/2024,241.99,Cancelled,Books
86761142-3f3e-4221-a161-ca55b7ffb747,416,5/20/2023,991.22,Cancelled,Home & Garden
46994d22-c3d8-439b-a2fd-6e297d9227e9,684,1/17/2023,929.83,Completed,Home & Garden
91a4d844-e1aa-49ab-8222-cf94799553d5,330,10/3/2023,796.04,Completed,Electronics
984420d3-3518-4240-82a3-2b1c105e31c9,118,11/2/2023,373.34,Completed,Toys
211f2e89-4fc8-407d-9e73-0bc42a864a90,49,9/25/2023,663.76,Completed,Home & Garden
55555eb1-ba35-4af2-8d3c-b4f6bcb76c78,442,9/22/2023,224.84,Cancelled,Books
c7daead4-fc8d-4d95-8ffc-9ee95822ccc0,126,12/5/2023,931.81,Cancelled,Home & Garden
eb988a21-9caa-46ec-b8d7-8ac69a241c6e,404,7/3/2024,323.65,Cancelled,Electronics
c91cbf79-1f55-4b3b-8526-545105679b79,862,11/23/2023,407.6,Completed,Books
9b11e49a-857f-40c4-9eb4-def8c3038083,916,6/21/2023,702.59,Cancelled,Clothing
e6d360f5-4b21-4f1b-983b-026d0dc87168,622,12/25/2023,867.75,Completed,Toys
1f871e62-483a-4a15-b87d-bf407267571b,216,11/8/2023,250.01,Cancelled,Books
8882bf75-3bb1-46bc-90e9-447511ecabf5,185,4/3/2023,302.19,Cancelled,Clothing
39de9435-cef1-406f-9158-137af7422eb7,511,6/4/2023,321.91,Pending,Books
86246612-55b4-4e99-860c-e34cd151c2ca,882,1/4/2023,622.65,Pending,Clothing
32d08eea-bedd-41eb-aba9-6f22c5756353,952,3/3/2024,627.45,Completed,Books
9c9e0c70-f796-450b-b51d-42b40e15430a,746,3/25/2024,437.89,Cancelled,Home & Garden
2bd2ae18-212c-4a91-bd4c-5d212348e9fc,268,6/19/2023,538.82,Pending,Home & Garden
b36f69d0-84c8-41e4-bad0-0c61c4a8b5f9,664,7/20/2023,473.56,Completed,Electronics
5b7254c9-6f18-4001-accb-dd9b4e14f0e3,309,11/25/2023,332.95,Pending,Toys
aa85b986-d1c4-4d1c-8b4a-4b2ccff95462,914,11/28/2023,657.32,Completed,Books
34339d73-a1de-4d71-a6cd-55963cab6be8,794,1/5/2023,845.33,Cancelled,Electronics
04f53bcd-c609-4c2e-ab9c-db633ed34e30,58,2/3/2024,234.26,Cancelled,Clothing
ef83d2fe-3c9c-4e90-95c9-02d488f6d04b,104,12/7/2024,128.83,Completed,Books
03b0aeac-b264-4cdc-badb-5319f956f846,222,2/21/2024,322.46,Completed,Home & Garden
bab8fe3c-9fa4-4361-a701-7c801dcc9ecd,92,10/22/2024,874.42,Cancelled,Books
cfbbd78d-3372-4f1b-ab30-a336b4d0477b,56,11/25/2024,844.07,Completed,Home & Garden
870e058a-3fc3-4908-9dc6-5883f70e3535,985,7/8/2023,638.93,Completed,Home & Garden
c250ca4e-9a35-4173-967e-9966d8cb6f54,864,9/4/2023,977.39,Completed,Books
68041ca1-511d-453a-8cea-fd9725cac133,375,3/24/2023,466.56,Completed,Clothing
b6c5d7b0-9918-46e5-b270-9ac8c57a9c95,754,10/26/2023,937.92,Cancelled,Home & Garden
3dce16c3-7221-4d0d-bca3-0e239d3832df,606,4/19/2023,779.24,Pending,Books
0fa46e62-77ef-4dfc-9f31-1806d440b183,488,6/16/2024,653.84,Completed,Home & Garden
b1436095-a432-49b6-bd7c-d00f26ef2373,102,1/22/2023,562.08,Pending,Toys
